OriginAirportCode,Month,DayofMonth,CRSDepHour,DayOfWeek,Carrier,DestAirportCode,DepDel15,WindSpeed,SeaLevelPressure,HourlyPrecip
STL,5,3,9,5,WN,MSP,0,10,29,0
EWR,5,15,20,3,UA,DFW,0,14,29,0
LAX,5,2,16,4,WN,PHX,1,14,30,0
BOS,5,6,6,1,UA,LAX,0,5,29,0
SLC,5,22,15,3,OO,LAX,0,14,29,0
EWR,5,1,13,3,9E,CVG,0,10,30,0
BOS,5,7,12,2,B6,DCA,0,15,30,0
CLE,5,31,12,5,9E,JFK,0,16,30,0
MSP,5,19,15,7,DL,BOS,1,7,29,0
LAX,5,18,17,6,AS,SEA,0,11,29,0
ANC,5,17,16,5,AS,SEA,0,6,29,0
EWR,5,2,19,4,UA,SAN,0,5,30,0
BWI,5,19,6,7,UA,ORD,0,7,30,0
ATL,5,30,7,4,DL,IND,0,6,30,0
DTW,5,22,20,3,9E,AUS,1,9,29,0
OMA,5,27,11,1,EV,IAH,0,7,29,0
ORD,5,3,7,5,UA,EWR,0,14,30,0
ATL,5,12,21,7,FL,PBI,0,7,30,0
SFO,5,8,12,3,B6,JFK,1,13,29,0
IAD,5,23,8,4,UA,LAS,0,9,29,0
HOU,5,21,20,2,WN,MSY,1,6,29,0
SJC,5,24,16,5,WN,LAX,0,21,29,0
LAS,5,20,11,1,UA,IAH,0,7,29,0
SJC,5,7,6,2,WN,AUS,0,0,29,0
ORD,5,11,13,6,EV,ATL,0,20,29,0
IAH,5,7,12,2,OO,CLT,0,0,30,0
ATL,5,22,21,3,FL,MCO,1,3,29,0
HOU,5,18,9,6,WN,MSY,0,13,29,0
JFK,5,28,12,2,B6,IAD,0,6,30,0
MIA,5,19,7,7,DL,LGA,0,5,30,0
MSP,5,11,19,6,DL,IND,0,17,30,0
SAN,5,11,6,6,DL,SLC,0,3,30,0
JFK,5,2,6,4,B6,MSY,0,0,30,0
CLT,5,22,20,3,US,DEN,1,9,29,0
MIA,5,22,14,3,AA,SJU,0,7,29,0
PIT,5,17,14,5,MQ,ORD,1,11,30,0
PHX,5,9,9,4,WN,IND,0,3,29,0
OGG,5,17,21,5,AA,LAX,0,9,30,0
SJC,5,19,12,7,US,PHX,0,14,30,0
SJU,5,4,15,6,US,PHL,1,10,29,0
PHL,5,28,20,2,US,PIT,1,5,30,0
ORF,5,31,6,5,WN,MDW,0,11,30,0
EWR,5,19,20,7,UA,AUS,0,7,29,0
TPA,5,28,12,2,DL,JFK,0,10,30,0
AUS,5,12,15,7,WN,LAS,0,9,30,0
BOS,5,15,18,3,US,LGA,0,18,29,0
MIA,5,20,19,1,AA,SJU,1,7,30,0
LGA,5,21,13,2,MQ,CMH,0,9,29,0
RSW,5,4,19,6,US,PHL,0,8,29,0
LGA,5,18,15,6,MQ,CLT,0,8,30,0
ATL,5,27,21,1,DL,LAX,0,7,30,0
IAH,5,4,7,6,EV,DTW,0,6,30,0
SEA,5,27,19,1,AS,SNA,0,6,29,0
BOS,5,2,11,4,B6,TPA,0,7,30,0
DAL,5,28,8,2,OO,IAH,0,20,29,0
ORF,5,22,7,3,DL,ATL,0,15,29,0
SFO,5,1,15,3,VX,PDX,0,17,30,0
ATL,5,2,11,4,DL,EWR,0,14,30,0
CLT,5,21,14,2,US,MCO,0,8,29,0
LGA,5,9,7,4,DL,MIA,1,7,29,0
BOS,5,17,17,5,DL,SLC,0,10,30,0
ORD,5,28,20,2,OO,SLC,1,10,29,0
LAX,5,25,6,6,DL,JFK,1,6,29,0
SEA,5,15,23,3,AA,DFW,1,6,30,0
PDX,5,7,6,2,DL,ATL,0,0,29,0
AUS,5,20,18,1,AS,SEA,0,21,29,0
LAX,5,9,19,4,UA,HNL,0,6,29,0
ATL,5,4,10,6,DL,MEM,0,20,29,0
MSP,5,1,7,3,EV,EWR,0,16,29,0
CLE,5,3,13,5,WN,BNA,0,18,30,0
DTW,5,9,16,4,AA,MIA,0,9,29,0
CLE,5,11,14,6,WN,MDW,0,6,29,0
HOU,5,20,15,1,DL,ATL,0,15,29,0
ATL,5,27,14,1,DL,BWI,0,7,30,0
IAH,5,10,10,5,UA,AUS,1,9,29,0
CLT,5,20,16,1,US,PHL,1,0,30,0
MSP,5,18,10,6,F9,DEN,0,13,29,0
LAS,5,24,22,5,US,CLT,0,7,29,0
PHL,5,17,12,5,US,PBI,0,6,30,0
SNA,5,27,11,1,WN,OAK,0,8,29,0
MCO,5,21,15,2,FL,PIT,1,3,30,0
SFO,5,21,11,2,UA,PDX,0,38,30,0
SAT,5,15,6,3,WN,HOU,0,10,29,0
JFK,5,12,20,7,DL,BOS,0,23,29,0
SAN,5,17,11,5,WN,SJC,1,13,30,0
JFK,5,31,7,5,DL,SEA,0,8,30,0
ABQ,5,15,16,3,WN,LAX,0,18,29,0
SAT,5,18,6,6,OO,LAX,0,8,29,0
BWI,5,7,6,2,WN,DEN,0,15,30,0
AUS,5,8,13,3,WN,DAL,0,17,29,0
PHX,5,27,13,1,US,SNA,0,5,29,0
JFK,5,2,12,4,B6,IAD,0,9,30,0
MKE,5,6,19,1,WN,DEN,0,0,30,0
STL,5,29,6,3,EV,EWR,0,10,29,0
OMA,5,29,20,3,WN,DEN,0,26,29,0
PVD,5,24,12,5,DL,ATL,0,5,29,0
PHX,5,22,8,3,DL,MEM,0,11,29,0
ORD,5,21,11,2,OO,MEM,0,17,29,0
SEA,5,21,10,2,DL,SLC,0,8,29,0
AUS,5,17,6,5,DL,ATL,0,8,29,0
PIT,5,3,7,5,AA,DFW,0,6,30,0
STL,5,31,13,5,WN,DAL,0,14,29,0
ORD,5,28,11,2,MQ,PHL,1,10,29,0
MCO,5,2,18,4,WN,PHX,1,0,29,0
TPA,5,28,14,2,DL,ATL,0,10,30,0
AUS,5,22,15,3,F9,DEN,0,6,29,0
PVD,5,22,7,3,WN,BWI,0,10,29,0
DCA,5,12,18,7,EV,EWR,1,20,29,0
LAX,5,6,10,1,OO,SJC,0,8,29,0
LGA,5,17,7,5,DL,ATL,0,8,30,0
DAL,5,16,17,4,WN,HOU,0,13,29,0
CLT,5,4,9,6,US,SEA,0,16,30,0
PBI,5,21,7,2,DL,ATL,0,15,29,0
HOU,5,10,16,5,WN,OKC,1,7,29,0
DTW,5,12,10,7,DL,FLL,0,18,29,0
MDW,5,6,11,1,WN,SDF,0,13,30,0
LAX,5,6,7,1,UA,SFO,1,7,29,0
LAX,5,3,8,5,AS,SEA,0,0,29,0
LAX,5,23,13,4,WN,OAK,0,17,29,0
SFO,5,9,19,4,UA,LAX,0,16,30,0
LAX,5,7,8,2,DL,CVG,0,5,29,0
FLL,5,6,12,1,UA,CLE,0,3,29,0
EWR,5,24,20,5,UA,MIA,0,17,29,0
SAN,5,7,6,2,US,PHX,0,5,30,0
SEA,5,10,11,5,WN,OAK,1,5,30,0
PHL,5,22,15,3,US,BOS,1,11,29,0
OGG,5,13,8,1,HA,HNL,0,14,29,0
LAS,5,15,13,3,WN,SLC,1,3,29,0
OKC,5,6,18,1,EV,ATL,0,0,30,0
SNA,5,2,12,4,UA,SFO,0,6,30,0
DTW,5,31,8,5,EV,MEM,0,14,29,0
LAX,5,13,15,1,VX,LAS,0,15,29,0
LAX,5,19,8,7,UA,ORD,0,6,29,0
SAT,5,21,10,2,MQ,ORD,1,18,29,0
LGB,5,5,6,7,US,PHX,0,8,29,0
EWR,5,17,20,5,EV,CVG,0,5,30,0
MEM,5,17,19,5,EV,IAH,0,3,29,0
SNA,5,29,9,3,WN,SJC,0,0,29,0
ATL,5,3,21,5,DL,MSP,0,16,29,0
IAH,5,28,16,2,UA,ORD,1,21,29,0
ANC,5,7,22,2,AS,ORD,0,0,30,0
ATL,5,9,20,4,MQ,ORD,0,5,30,0
STL,5,14,8,2,WN,DAL,0,9,29,0
FLL,5,11,7,6,VX,LAX,0,5,30,0
ATL,5,19,17,7,WN,LAX,1,8,30,0
RDU,5,22,12,3,FL,MCO,0,10,29,0
ORF,5,11,6,6,WN,ATL,0,13,29,0
STL,5,14,6,2,WN,MCI,0,5,29,0
IAH,5,17,18,5,UA,LGA,0,13,29,0
SNA,5,26,10,7,F9,DEN,0,11,30,0
MSY,5,3,14,5,WN,BWI,0,15,29,0
DTW,5,13,7,1,DL,MSP,0,8,30,0
ORD,5,31,7,5,UA,LAS,0,11,29,0
SAT,5,14,9,2,WN,HOU,0,9,29,0
MDW,5,31,19,5,WN,BNA,0,8,29,0
PVD,5,25,13,6,WN,BWI,0,9,29,0
DTW,5,24,10,5,9E,IAD,0,17,30,0
SEA,5,23,10,4,AS,LAX,0,6,30,0
STL,5,6,12,1,DL,MSP,0,11,29,0
PBI,5,11,7,6,UA,EWR,0,5,30,0
MCO,5,11,11,6,WN,MKE,0,9,30,0
SAT,5,13,11,1,EV,MEM,0,7,30,0
EWR,5,20,6,1,UA,MCO,0,0,30,0
MKE,5,17,13,5,WN,SFO,0,13,30,0
IAH,5,15,14,3,UA,SAN,1,17,29,0
PHX,5,19,10,7,OO,LAX,0,5,29,0
BOS,5,15,10,3,UA,EWR,0,10,30,0
FLL,5,24,6,5,FL,ATL,0,5,30,0
SFO,5,19,16,7,WN,PHX,0,23,30,0
SLC,5,13,11,1,DL,JFK,0,13,29,0
IAD,5,25,22,6,OO,CMH,0,3,30,0
RDU,5,15,10,3,AA,ORD,0,7,30,0
PHX,5,26,10,7,YV,BUR,0,3,29,0
MCO,5,24,19,5,WN,HOU,1,3,29,0
HOU,5,8,6,3,WN,DEN,0,0,30,0
DTW,5,7,19,2,DL,CLT,0,8,30,0
JFK,5,9,6,4,B6,FLL,0,8,29,0
DCA,5,28,19,2,UA,ORD,1,24,29,0
MDW,5,11,9,6,WN,PIT,0,10,29,0
MCO,5,10,21,5,FL,MSP,1,3,30,0
MSY,5,8,19,3,WN,DAL,0,11,30,0
OGG,5,11,14,6,HA,SEA,0,18,30,0
LAX,5,20,6,1,AA,AUS,0,3,29,0
ORD,5,7,10,2,UA,SEA,0,8,30,0
MSP,5,19,15,7,WN,PHX,1,7,29,0
EWR,5,27,15,1,US,CLT,0,11,30,0
TPA,5,30,17,4,WN,RDU,1,11,30,0
IAD,5,11,17,6,VX,LAX,0,9,29,0
SEA,5,13,8,1,AS,ORD,0,6,29,0
SFO,5,13,14,1,OO,LAX,0,18,30,0
ORD,5,16,6,4,AA,BOS,0,0,29,0
ORD,5,26,19,7,UA,EWR,0,8,30,0
DTW,5,21,7,2,DL,ORD,0,5,29,0
SAT,5,13,15,1,EV,IAH,0,8,30,0
MEM,5,17,14,5,YV,CLT,0,9,29,0
PHX,5,17,13,5,US,SAN,0,13,29,0
MCO,5,2,18,4,UA,DEN,1,8,29,0
PHX,5,22,23,3,US,BOS,0,5,29,0
DCA,5,28,18,2,AA,MIA,1,6,29,0
BOS,5,14,11,2,DL,MSP,0,11,30,0
MSY,5,23,18,4,UA,IAH,1,7,30,0
PHX,5,24,19,5,WN,MDW,1,17,29,0
LGB,5,19,21,7,B6,BOS,0,3,29,0
PHX,5,24,7,5,WN,PDX,1,8,29,0
CLT,5,21,16,2,US,FLL,1,11,29,0
PHL,5,28,9,2,US,ORD,0,0,29,0
AUS,5,9,20,4,WN,SAN,1,6,29,0
SDF,5,30,14,4,EV,IAD,0,16,30,0
IAD,5,12,12,7,EV,CVG,0,18,29,0
SLC,5,23,20,4,OO,LGB,0,18,29,0
ORD,5,6,15,1,UA,LAS,0,10,29,0
SJU,5,18,11,6,AA,DFW,0,16,30,0
HNL,5,29,15,3,HA,LAS,0,10,30,0
EWR,5,24,15,5,B6,TPA,1,15,29,0
STL,5,5,15,7,DL,ATL,0,8,29,0
ORD,5,28,20,2,MQ,CVG,1,10,29,0
SAN,5,26,15,7,WN,SJC,1,9,30,0
PHX,5,20,6,1,WN,SAN,0,6,29,0
MCO,5,1,11,3,FL,BOS,0,8,30,0
ORF,5,1,18,3,WN,MDW,1,10,29,0
LAS,5,13,20,1,WN,SAN,0,8,29,0
EWR,5,24,12,5,EV,MCI,0,17,29,0
STL,5,3,18,5,AA,DFW,1,14,29,0
BOS,5,16,15,4,US,PHL,0,22,29,0
ATL,5,18,13,6,AA,DFW,0,8,29,0
MCO,5,26,11,7,AA,ORD,0,5,30,0
CLT,5,16,18,4,US,MSP,0,6,29,0
PHX,5,23,7,4,US,SLC,0,0,29,0
CLE,5,28,18,2,DL,ATL,1,10,29,0
MIA,5,11,19,6,AA,LAX,0,7,30,0
BOS,5,10,18,5,B6,RDU,0,7,29,0
LAS,5,7,6,2,US,PHX,0,14,29,0
SLC,5,8,17,3,DL,JFK,1,13,29,0
MCO,5,18,8,6,AA,DFW,0,7,30,0
SEA,5,6,15,1,AS,ANC,0,6,29,0
SJC,5,4,8,6,AS,PDX,0,3,29,0
BDL,5,15,11,3,OO,MSP,0,17,29,0
CLT,5,16,14,4,US,PVD,0,7,29,0
RDU,5,9,12,4,DL,ATL,0,5,30,0
JFK,5,14,10,2,B6,MCO,0,13,30,0
ORD,5,25,11,6,9E,SLC,0,0,30,0
LGA,5,10,15,5,MQ,BNA,0,15,29,0
SAT,5,25,8,6,UA,IAH,1,10,29,0
FLL,5,7,13,2,FL,BUF,0,10,30,0
IAD,5,15,8,3,EV,IND,0,3,29,0
TUS,5,23,20,4,YV,PHX,0,14,29,0
MDW,5,25,10,6,WN,SDF,0,0,30,0
SJC,5,11,9,6,WN,SNA,1,0,30,0
ORD,5,12,20,7,AA,SFO,0,8,30,0
EWR,5,31,9,5,EV,CLT,1,3,30,0
OGG,5,31,17,5,HA,HNL,0,15,29,0
SJC,5,29,17,3,OO,LAX,0,16,29,0
CLT,5,25,16,6,US,LGA,0,5,30,0
MSP,5,22,19,3,EV,IAH,1,21,29,0
MSP,5,7,12,2,UA,ORD,0,8,30,0
ORD,5,26,19,7,UA,MCO,0,8,30,0
ATL,5,30,12,4,DL,MCO,0,7,30,0
TPA,5,6,5,1,DL,ATL,0,8,29,0
ATL,5,7,13,2,MQ,ORD,0,3,29,0
DTW,5,6,18,1,9E,JFK,0,8,29,0
DTW,5,16,11,4,MQ,LGA,0,13,29,0
SAN,5,13,14,1,UA,ORD,0,11,29,0
LGA,5,5,6,7,B6,MCO,0,11,30,0
BOS,5,7,6,2,US,LGA,0,5,30,0
ATL,5,4,16,6,DL,MCO,0,10,29,0
RIC,5,27,7,1,FL,ATL,0,0,30,0
LAS,5,7,11,2,WN,LAX,0,17,29,0
ATL,5,4,16,6,FL,MSY,1,7,29,0
PVD,5,24,12,5,US,CLT,0,5,29,0
ORD,5,6,12,1,MQ,BDL,0,15,29,0
MCO,5,4,7,6,UA,SFO,0,3,29,0
ATL,5,26,20,7,DL,BUF,0,3,30,0
ORD,5,24,14,5,AA,MIA,0,6,30,0
DCA,5,6,14,1,UA,ORD,0,14,30,0
LGA,5,12,15,7,MQ,CLT,0,21,29,0
ATL,5,29,17,3,DL,BNA,1,10,30,0
TUS,5,23,6,4,OO,DEN,0,7,29,0
CLT,5,26,13,7,US,PHX,0,0,30,0
PHL,5,3,16,5,US,BOS,0,14,30,0
BUR,5,18,9,6,OO,PDX,0,6,29,0
MCO,5,11,5,6,US,CLT,0,3,30,0
ORD,5,10,9,5,MQ,OKC,0,13,29,0
MEM,5,3,13,5,EV,SAT,0,13,29,0
FLL,5,20,14,1,FL,ATL,1,9,29,0
TPA,5,3,11,5,B6,LGA,1,6,29,0
MSP,5,10,14,5,DL,LAX,0,6,30,0
IAH,5,29,11,3,UA,LGA,0,16,29,0
BOS,5,29,6,3,UA,SFO,0,7,30,0
SFO,5,23,19,4,WN,LAX,1,22,30,0
CLT,5,22,14,3,US,MCO,0,10,29,0
SLC,5,28,21,2,DL,ANC,0,0,29,0
ATL,5,20,9,1,WN,SDF,0,3,29,0
STL,5,31,16,5,US,CLT,0,17,29,0
MSY,5,8,14,3,WN,DAL,1,9,30,0
CLT,5,9,16,4,US,BDL,0,5,30,0
SFO,5,14,6,2,UA,ORD,0,0,29,0
TPA,5,2,15,4,FL,ATL,0,9,29,0
SEA,5,27,18,1,AS,ORD,0,9,29,0
MSY,5,13,6,1,DL,LGA,0,13,30,0
SEA,5,8,20,3,AS,ONT,0,5,30,0
IAH,5,30,12,4,MQ,LAX,0,16,29,0
MSP,5,21,6,2,DL,ATL,0,8,29,0
BNA,5,12,18,7,WN,LAS,0,9,30,0
LAS,5,27,13,1,WN,PHX,0,0,29,0
CLE,5,14,20,2,UA,IAH,0,15,29,0
CLT,5,6,11,1,US,DTW,0,8,29,0
MEM,5,5,19,7,EV,LGA,0,11,29,0
LAS,5,13,7,1,US,PHX,0,5,29,0
MEM,5,20,8,1,EV,DFW,0,15,29,0
LAS,5,16,6,4,WN,SJC,0,16,29,0
RSW,5,18,8,6,US,CLT,0,0,30,0
RSW,5,13,17,1,FL,BWI,0,6,30,0
ATL,5,15,19,3,DL,IND,1,6,30,0
JFK,5,17,15,5,B6,RSW,0,11,30,0
MIA,5,15,20,3,AA,ORD,0,15,30,0
SAN,5,6,10,1,MQ,LAX,1,15,29,0
PHX,5,7,20,2,WN,SAN,0,20,29,0
IAH,5,31,14,5,AA,DFW,0,11,29,0
TPA,5,28,14,2,US,DCA,0,10,30,0
MKE,5,28,6,2,WN,DEN,1,0,29,0
SLC,5,29,17,3,DL,CLT,0,7,29,0
ATL,5,23,19,4,YV,ORD,0,13,29,0
LAX,5,12,8,7,DL,CVG,0,0,30,0
FLL,5,27,18,1,UA,IAD,0,18,30,0
ATL,5,21,12,2,DL,CLT,0,3,30,0
JFK,5,8,9,3,B6,SFO,0,8,29,0
ORD,5,12,16,7,MQ,OKC,0,13,30,0
MDW,5,1,14,3,WN,MSP,0,11,30,0
PHX,5,17,14,5,US,DCA,0,8,29,0
MCO,5,8,6,3,UA,ORD,0,5,30,0
LAX,5,19,16,7,AA,HNL,0,13,29,0
SFO,5,24,17,5,UA,DEN,0,26,29,0
DTW,5,8,15,3,DL,MKE,0,3,29,0
LAX,5,5,7,7,OO,SLC,0,9,29,0
MEM,5,9,13,4,EV,MCI,0,16,30,0
AUS,5,8,11,3,EV,MEM,0,14,29,0
DCA,5,26,18,7,AA,DFW,0,11,30,0
RNO,5,15,20,3,OO,LAX,0,11,29,0
AUS,5,3,19,5,AA,LAX,1,7,30,0
BDL,5,4,16,6,MQ,ORD,0,13,30,0
LAX,5,9,18,4,UA,DEN,0,8,30,0
ORD,5,27,6,1,MQ,BNA,0,13,29,0
MSY,5,4,18,6,WN,FLL,0,8,29,0
LAX,5,16,9,4,DL,MSY,0,6,29,0
SEA,5,20,12,1,AS,DFW,0,5,29,0
ORD,5,31,21,5,YV,BDL,0,7,29,0
BOS,5,15,15,3,AA,MIA,1,21,29,0
SLC,5,29,14,3,AA,DFW,0,3,29,0
MCO,5,13,15,1,WN,DEN,1,13,30,0
IAH,5,17,15,5,UA,ORD,0,11,29,0
LGA,5,24,7,5,DL,ATL,0,5,29,0
AUS,5,25,6,6,B6,JFK,0,3,29,0
SJC,5,26,18,7,WN,LAX,0,14,30,0
BOS,5,8,6,3,AA,ORD,0,7,29,0
LAX,5,22,15,3,AA,LAS,0,16,29,0
PHX,5,21,16,2,US,PDX,1,9,29,0
ORD,5,22,16,3,YV,PIT,1,13,29,0
LGA,5,23,16,4,EV,PIT,1,11,29,0
MDW,5,19,14,7,WN,LGA,0,10,29,0
PDX,5,22,10,3,WN,SLC,0,10,29,0
ATL,5,17,13,5,DL,MCO,1,13,30,0
TPA,5,4,8,6,WN,HOU,0,3,29,0
PDX,5,30,16,4,OO,SEA,0,3,30,0
PBI,5,30,15,4,DL,LGA,0,24,30,0
DCA,5,31,18,5,EV,CVG,0,15,30,0
IAH,5,28,10,2,UA,SAT,0,11,29,0
ORD,5,27,6,1,UA,IAH,0,10,30,0
MDW,5,27,8,1,WN,BOS,0,13,30,0
FLL,5,5,9,7,B6,LGA,0,10,29,0
JFK,5,15,20,3,DL,LAS,0,7,29,0
OMA,5,8,17,3,EV,IAH,0,7,29,0
ATL,5,26,10,7,FL,TPA,0,6,30,0
AUS,5,29,13,3,DL,ATL,0,16,29,0
PVD,5,18,15,6,B6,MCO,1,13,30,0
EWR,5,5,11,7,UA,MCO,0,5,30,0
CMH,5,31,18,5,WN,LAS,0,5,29,0
ATL,5,6,22,1,FL,HOU,0,0,29,0
DCA,5,15,12,3,DL,DTW,0,8,29,0
DTW,5,29,17,3,EV,PHL,0,13,29,0
SJC,5,26,18,7,WN,BUR,0,14,30,0
PHX,5,9,12,4,WN,ABQ,0,3,29,0
AUS,5,13,14,1,WN,HOU,0,7,30,0
CLE,5,17,8,5,UA,TPA,0,9,30,0
ABQ,5,27,15,1,AA,DFW,1,17,29,0
SFO,5,15,10,3,UA,SAN,0,28,30,0
ATL,5,12,10,7,FL,MCI,0,13,30,0
MSP,5,19,11,7,9E,JFK,1,14,29,0
IAH,5,16,14,4,UA,SNA,1,16,29,0
BUR,5,27,18,1,WN,SMF,0,6,29,0
LAX,5,17,7,5,AA,SFO,0,3,29,0
MSP,5,14,14,2,9E,CVG,0,18,29,0
BOS,5,17,8,5,US,CLT,0,13,29,0
HOU,5,17,14,5,EV,DFW,0,16,29,0
SJU,5,26,12,7,UA,IAH,0,15,30,0
DCA,5,8,7,3,DL,ATL,0,6,30,0
SNA,5,17,11,5,WN,LAS,1,14,29,0
SJC,5,14,9,2,WN,PHX,0,13,29,0
ABQ,5,2,19,4,OO,LAX,0,16,30,0
TPA,5,26,18,7,DL,LGA,0,5,30,0
ABQ,5,1,15,3,WN,HOU,0,20,29,0
SFO,5,11,15,6,VX,LAX,0,23,29,0
IAD,5,19,17,7,OO,AUS,0,3,30,0
MSY,5,19,16,7,UA,SFO,1,10,29,0
MIA,5,5,16,7,AA,PHX,0,3,29,0
DTW,5,20,14,1,9E,CLE,1,9,29,0
MSP,5,25,14,6,DL,SLC,0,16,30,0
MDW,5,16,14,4,WN,PHL,1,13,29,0
MSY,5,19,10,7,WN,HOU,0,11,30,0
AUS,5,25,13,6,B6,JFK,0,13,29,0
SAN,5,4,12,6,WN,ABQ,0,14,29,0
STL,5,31,18,5,WN,DAL,0,15,29,0
SMF,5,10,18,5,WN,SAN,1,16,30,0
MIA,5,18,17,6,AA,DEN,0,9,30,0
PHL,5,29,6,3,FL,ATL,0,3,30,0
DTW,5,10,10,5,DL,LGA,0,20,29,0
ATL,5,27,12,1,DL,DFW,0,8,30,0
JFK,5,12,20,7,B6,ABQ,0,23,29,0
PHL,5,13,20,1,US,SFO,0,7,30,0
ORD,5,15,6,3,UA,DFW,0,8,29,0
SFO,5,11,15,6,OO,DFW,0,22,30,0
SLC,5,24,6,5,OO,DEN,1,7,29,0
ORD,5,15,16,3,YV,CLT,0,10,29,0
IAD,5,5,21,7,EV,RIC,0,3,30,0
PHX,5,26,15,7,YV,AUS,0,3,29,0
MEM,5,8,12,3,OO,IAH,0,6,30,0
MSP,5,1,13,3,DL,BOS,0,16,29,0
LGA,5,3,8,5,AA,DFW,0,17,30,0
HNL,5,13,21,1,DL,LAX,0,9,29,0
SFO,5,1,13,3,UA,IAD,0,11,30,0
SJC,5,31,16,5,OO,SLC,0,15,29,0
RIC,5,21,17,2,AA,DFW,1,9,29,0
PHX,5,24,23,5,US,CLT,0,5,29,0
FLL,5,28,18,2,B6,EWR,1,13,30,0
MIA,5,6,7,1,AA,TPA,0,6,30,0
BWI,5,15,6,3,WN,TPA,0,0,29,0
LAS,5,15,10,3,UA,ORD,0,0,29,0
ATL,5,12,17,7,DL,RDU,0,16,30,0
TPA,5,28,14,2,UA,EWR,1,10,30,0
MCO,5,2,17,4,WN,BNA,0,3,29,0
ORD,5,8,17,3,US,CLT,0,9,29,0
ABQ,5,21,9,2,OO,DEN,0,0,29,0
LAS,5,1,10,3,DL,SLC,0,7,30,0
PHL,5,25,9,6,9E,DTW,0,25,30,0
MSP,5,25,6,6,F9,DEN,0,14,30,0
LGA,5,12,14,7,DL,MSP,0,22,29,0
CLT,5,23,12,4,US,RDU,0,0,29,0
LGA,5,20,6,1,DL,ATL,0,5,30,0
SJC,5,3,8,5,WN,LAS,0,3,29,0
SAT,5,6,18,1,WN,BWI,0,5,29,0
CLE,5,23,13,4,DL,ATL,0,10,29,0
MSP,5,3,10,5,9E,CLE,0,8,30,0
SEA,5,21,8,2,WN,DEN,0,8,29,0
PHX,5,20,11,1,WN,LAX,0,9,29,0
LAX,5,24,11,5,AA,LAS,0,9,29,0
PHL,5,27,18,1,US,DFW,0,10,30,0
OAK,5,4,10,6,WN,SNA,0,7,29,0
LGA,5,6,21,1,US,BOS,0,5,30,0
DAL,5,27,21,1,WN,MSY,0,16,29,0
ORD,5,31,18,5,UA,LAS,0,15,29,0
CLT,5,31,9,5,YV,SDF,0,5,30,0
ATL,5,22,17,3,DL,MCI,0,10,29,0
SMF,5,29,21,3,WN,PDX,0,7,29,0
DTW,5,29,12,3,DL,MSP,0,22,29,0
JAX,5,28,8,2,WN,HOU,0,9,30,0
BWI,5,21,11,2,AA,MIA,0,7,29,0
IAD,5,30,16,4,EV,BUF,1,9,30,0
IAH,5,4,13,6,UA,DCA,0,11,29,0
PHL,5,5,8,7,US,MCO,0,13,30,0
MSP,5,3,15,5,EV,EWR,1,14,29,0
SJC,5,9,9,4,WN,PHX,0,6,30,0
LAS,5,13,10,1,WN,MSY,0,0,29,0
SFO,5,2,11,4,VX,SEA,0,3,30,0
BWI,5,23,17,4,FL,TPA,0,11,29,0
MSY,5,8,17,3,MQ,ORD,1,15,30,0
DTW,5,16,15,4,9E,JFK,0,14,29,0
LAS,5,29,21,3,WN,SMF,1,16,29,0
ATL,5,3,10,5,DL,DTW,0,22,30,0
HOU,5,6,19,1,MQ,DFW,0,3,30,0
LAS,5,16,11,4,DL,DTW,0,21,29,0
MIA,5,15,15,3,MQ,BNA,0,18,30,0
LAX,5,2,6,4,AA,MIA,0,7,30,0
HOU,5,4,17,6,WN,PHX,0,17,29,0
DTW,5,30,10,4,DL,DCA,0,13,30,0
PHL,5,26,16,7,AA,DFW,0,18,30,0
BWI,5,21,19,2,WN,CLT,1,5,29,0
HOU,5,5,12,7,FL,ATL,0,9,30,0
MSP,5,23,17,4,DL,DTW,0,6,30,0
ORD,5,12,21,7,UA,SMF,0,5,30,0
IAD,5,2,13,4,B6,JFK,0,6,30,0
SJC,5,28,6,2,WN,AUS,0,5,29,0
MIA,5,7,13,2,MQ,JAX,0,7,30,0
OAK,5,12,18,7,WN,SNA,0,13,30,0
FLL,5,11,7,6,DL,JFK,0,5,30,0
CLE,5,13,10,1,EV,IAD,0,13,30,0
ORD,5,31,6,5,AA,LGA,0,11,29,0
LGA,5,4,11,6,MQ,RDU,0,11,30,0
MCO,5,8,13,3,UA,IAD,0,5,30,0
IAD,5,24,21,5,EV,ATL,0,21,30,0
JFK,5,17,16,5,9E,CVG,0,9,30,0
BUR,5,21,21,2,B6,JFK,0,7,29,0
PIT,5,17,13,5,EV,DTW,0,5,30,0
PHL,5,24,20,5,US,LAX,1,23,30,0
LGA,5,13,6,1,WN,STL,0,10,30,0
ATL,5,17,15,5,MQ,ORD,0,7,30,0
CLT,5,20,16,1,US,RIC,0,0,30,0
IAD,5,11,17,6,EV,SDF,0,5,29,0
OGG,5,25,17,6,HA,HNL,0,16,30,0
LAX,5,18,7,6,DL,JFK,0,0,29,0
LAS,5,24,8,5,AA,ORD,0,0,29,0
ORD,5,22,8,3,UA,IAD,0,5,29,0
IAH,5,18,8,6,UA,ATL,0,13,29,0
TPA,5,17,23,5,B6,SJU,0,5,30,0
SMF,5,26,22,7,US,CLT,1,7,30,0
BNA,5,8,16,3,WN,AUS,0,7,30,0
SEA,5,4,8,6,HA,HNL,0,16,30,0
IAD,5,19,22,7,EV,RIC,0,5,30,0
